State,State Code,Month,Month Code,Deaths
Ohio,39,"Feb., 2011",2011/02,97
Ohio,39,"Mar., 2011",2011/03,121
Ohio,39,"Apr., 2011",2011/04,126
Ohio,39,"May, 2011",2011/05,111
Ohio,39,"Jun., 2011",2011/06,103
Ohio,39,"Jul., 2011",2011/07,140
Ohio,39,"Aug., 2011",2011/08,145
Ohio,39,"Sep., 2011",2011/09,147
Ohio,39,"Oct., 2011",2011/10,157
Ohio,39,"Nov., 2011",2011/11,119
Ohio,39,"Dec., 2011",2011/12,83
Ohio,39,"Jan., 2012",2012/01,115
Ohio,39,"Feb., 2012",2012/02,101
Ohio,39,"Mar., 2012",2012/03,138
Ohio,39,"Apr., 2012",2012/04,125
Ohio,39,"May, 2012",2012/05,141
Ohio,39,"Jun., 2012",2012/06,148
Ohio,39,"Jul., 2012",2012/07,127
Ohio,39,"Aug., 2012",2012/08,143
Ohio,39,"Sep., 2012",2012/09,143
Ohio,39,"Oct., 2012",2012/10,136
Ohio,39,"Nov., 2012",2012/11,122
Ohio,39,"Dec., 2012",2012/12,110
Ohio,39,"Jan., 2013",2013/01,159
Ohio,39,"Feb., 2013",2013/02,109
Ohio,39,"Mar., 2013",2013/03,147
Ohio,39,"Apr., 2013",2013/04,129
Ohio,39,"May, 2013",2013/05,119
Ohio,39,"Jun., 2013",2013/06,123
Ohio,39,"Jul., 2013",2013/07,132
Ohio,39,"Aug., 2013",2013/08,134
Ohio,39,"Sep., 2013",2013/09,117
Ohio,39,"Oct., 2013",2013/10,114
Ohio,39,"Nov., 2013",2013/11,131
Ohio,39,"Dec., 2013",2013/12,117
Ohio,39,"Jan., 2014",2014/01,129
Ohio,39,"Feb., 2014",2014/02,109
Ohio,39,"Mar., 2014",2014/03,115
Ohio,39,"Apr., 2014",2014/04,92
Ohio,39,"May, 2014",2014/05,146
Ohio,39,"Jun., 2014",2014/06,114
Ohio,39,"Jul., 2014",2014/07,112
Ohio,39,"Aug., 2014",2014/08,157
Ohio,39,"Sep., 2014",2014/09,130
Ohio,39,"Oct., 2014",2014/10,130
Ohio,39,"Nov., 2014",2014/11,144
Ohio,39,"Dec., 2014",2014/12,118
Ohio,39,"Jan., 2015",2015/01,125
Ohio,39,"Feb., 2015",2015/02,121
Ohio,39,"Mar., 2015",2015/03,140
Ohio,39,"Apr., 2015",2015/04,150
Ohio,39,"May, 2015",2015/05,148
Ohio,39,"Jun., 2015",2015/06,138
Ohio,39,"Jul., 2015",2015/07,144
Ohio,39,"Aug., 2015",2015/08,150
Ohio,39,"Sep., 2015",2015/09,125
Ohio,39,"Oct., 2015",2015/10,169
Ohio,39,"Nov., 2015",2015/11,111
Ohio,39,"Dec., 2015",2015/12,131
Ohio,39,"Jan., 2016",2016/01,149
Ohio,39,"Feb., 2016",2016/02,127
Ohio,39,"Mar., 2016",2016/03,148
Ohio,39,"Apr., 2016",2016/04,152
Ohio,39,"May, 2016",2016/05,136
Ohio,39,"Jun., 2016",2016/06,159
Ohio,39,"Jul., 2016",2016/07,150
Ohio,39,"Aug., 2016",2016/08,133
Ohio,39,"Sep., 2016",2016/09,135
Ohio,39,"Oct., 2016",2016/10,140
Ohio,39,"Nov., 2016",2016/11,144
Ohio,39,"Dec., 2016",2016/12,135
Ohio,39,"Jan., 2017",2017/01,135
Ohio,39,"Feb., 2017",2017/02,109
Ohio,39,"Mar., 2017",2017/03,125
Ohio,39,"Apr., 2017",2017/04,167
Ohio,39,"May, 2017",2017/05,160
Ohio,39,"Jun., 2017",2017/06,141
Ohio,39,"Jul., 2017",2017/07,143
Ohio,39,"Aug., 2017",2017/08,170
Ohio,39,"Sep., 2017",2017/09,143
Ohio,39,"Oct., 2017",2017/10,158
Ohio,39,"Nov., 2017",2017/11,149
Ohio,39,"Dec., 2017",2017/12,148
Ohio,39,"Jan., 2018",2018/01,143
Ohio,39,"Feb., 2018",2018/02,166
Ohio,39,"Mar., 2018",2018/03,138
Ohio,39,"Apr., 2018",2018/04,144
Ohio,39,"May, 2018",2018/05,157
Ohio,39,"Jun., 2018",2018/06,160
Ohio,39,"Jul., 2018",2018/07,160
Ohio,39,"Aug., 2018",2018/08,179
Ohio,39,"Sep., 2018",2018/09,156
Ohio,39,"Oct., 2018",2018/10,148
Ohio,39,"Nov., 2018",2018/11,152
Ohio,39,"Dec., 2018",2018/12,138
Ohio,39,"Jan., 2019",2019/01,136
Ohio,39,"Feb., 2019",2019/02,143
Ohio,39,"Mar., 2019",2019/03,161
Ohio,39,"Apr., 2019",2019/04,158
Ohio,39,"May, 2019",2019/05,144
Ohio,39,"Jun., 2019",2019/06,167
Ohio,39,"Jul., 2019",2019/07,159
Ohio,39,"Aug., 2019",2019/08,154
Ohio,39,"Sep., 2019",2019/09,162
Ohio,39,"Oct., 2019",2019/10,153
Ohio,39,"Nov., 2019",2019/11,136
Ohio,39,"Dec., 2019",2019/12,137
Ohio,39,"Jan., 2020",2020/01,145
Ohio,39,"Feb., 2020",2020/02,118
Ohio,39,"Mar., 2020",2020/03,150
Ohio,39,"Apr., 2020",2020/04,111
Ohio,39,"May, 2020",2020/05,151
Ohio,39,"Jun., 2020",2020/06,144
Ohio,39,"Jul., 2020",2020/07,163
Ohio,39,"Aug., 2020",2020/08,154
Ohio,39,"Sep., 2020",2020/09,133
Ohio,39,"Oct., 2020",2020/10,141
Ohio,39,"Nov., 2020",2020/11,114
Ohio,39,"Dec., 2020",2020/12,123
Ohio,39,"Jan., 2021",2021/01,136
Ohio,39,"Feb., 2021",2021/02,129
Ohio,39,"Mar., 2021",2021/03,141
Ohio,39,"Apr., 2021",2021/04,135
Ohio,39,"May, 2021",2021/05,140
Ohio,39,"Jun., 2021",2021/06,141
Ohio,39,"Jul., 2021",2021/07,147
Ohio,39,"Aug., 2021",2021/08,153
Ohio,39,"Sep., 2021",2021/09,163
Ohio,39,"Oct., 2021",2021/10,165
Ohio,39,"Nov., 2021",2021/11,165
Ohio,39,"Dec., 2021",2021/12,153
Ohio,39,"Jan., 2022",2022/01,166
Ohio,39,"Feb., 2022",2022/02,137
Ohio,39,"Mar., 2022",2022/03,149
Ohio,39,"Apr., 2022",2022/04,155
Ohio,39,"May, 2022",2022/05,155
Ohio,39,"Jun., 2022",2022/06,140
Ohio,39,"Jul., 2022",2022/07,158
Ohio,39,"Aug., 2022",2022/08,155
Ohio,39,"Sep., 2022",2022/09,145
Ohio,39,"Oct., 2022",2022/10,148
Ohio,39,"Nov., 2022",2022/11,153
Ohio,39,"Dec., 2022",2022/12,151
Ohio,39,"Jan., 2023",2023/01,155
Ohio,39,"Feb., 2023",2023/02,144
Ohio,39,"Mar., 2023",2023/03,136
Ohio,39,"Apr., 2023",2023/04,154
Ohio,39,"May, 2023",2023/05,150
Ohio,39,"Jun., 2023",2023/06,143
Ohio,39,"Jul., 2023",2023/07,149
Ohio,39,"Aug., 2023",2023/08,175
Ohio,39,"Sep., 2023",2023/09,149
Ohio,39,"Oct., 2023",2023/10,152
Ohio,39,"Nov., 2023",2023/11,155
Ohio,39,"Dec., 2023",2023/12,131
Ohio,39,"Jan., 2024 ",2024/01,147
Ohio,39,"Feb., 2024 ",2024/02,148
Ohio,39,"Mar., 2024 ",2024/03,152
Ohio,39,"Apr., 2024 ",2024/04,166
Ohio,39,"May, 2024 ",2024/05,182
Ohio,39,"Jun., 2024 ",2024/06,150
Ohio,39,"Jul., 2024 ",2024/07,156
Ohio,39,"Aug., 2024 ",2024/08,163
Ohio,39,"Sep., 2024 ",2024/09,147
Ohio,39,"Oct., 2024 ",2024/10,138
Ohio,39,"Nov., 2024 ",2024/11,162
Ohio,39,"Dec., 2024 ",2024/12,148
Oklahoma,40,"Jan., 1999",1999/01,43
Oklahoma,40,"Feb., 1999",1999/02,33
Oklahoma,40,"Mar., 1999",1999/03,44
Oklahoma,40,"Apr., 1999",1999/04,43
Oklahoma,40,"May, 1999",1999/05,43
Oklahoma,40,"Jun., 1999",1999/06,39
Oklahoma,40,"Jul., 1999",1999/07,46
Oklahoma,40,"Aug., 1999",1999/08,46
Oklahoma,40,"Sep., 1999",1999/09,38
Oklahoma,40,"Oct., 1999",1999/10,42
Oklahoma,40,"Nov., 1999",1999/11,44
Oklahoma,40,"Dec., 1999",1999/12,45
Oklahoma,40,"Jan., 2000",2000/01,46
Oklahoma,40,"Feb., 2000",2000/02,42
Oklahoma,40,"Mar., 2000",2000/03,52
Oklahoma,40,"Apr., 2000",2000/04,29
Oklahoma,40,"May, 2000",2000/05,48
Oklahoma,40,"Jun., 2000",2000/06,33
Oklahoma,40,"Jul., 2000",2000/07,49
Oklahoma,40,"Aug., 2000",2000/08,41
Oklahoma,40,"Sep., 2000",2000/09,42
Oklahoma,40,"Oct., 2000",2000/10,45
Oklahoma,40,"Nov., 2000",2000/11,38
Oklahoma,40,"Dec., 2000",2000/12,36
Oklahoma,40,"Jan., 2001",2001/01,46
Oklahoma,40,"Feb., 2001",2001/02,36
Oklahoma,40,"Mar., 2001",2001/03,55
Oklahoma,40,"Apr., 2001",2001/04,41
Oklahoma,40,"May, 2001",2001/05,49
Oklahoma,40,"Jun., 2001",2001/06,38
Oklahoma,40,"Jul., 2001",2001/07,48
Oklahoma,40,"Aug., 2001",2001/08,47
Oklahoma,40,"Sep., 2001",2001/09,39
Oklahoma,40,"Oct., 2001",2001/10,38
Oklahoma,40,"Nov., 2001",2001/11,38
Oklahoma,40,"Dec., 2001",2001/12,43
Oklahoma,40,"Jan., 2002",2002/01,46
Oklahoma,40,"Feb., 2002",2002/02,35
Oklahoma,40,"Mar., 2002",2002/03,41
Oklahoma,40,"Apr., 2002",2002/04,67
Oklahoma,40,"May, 2002",2002/05,34
Oklahoma,40,"Jun., 2002",2002/06,37
Oklahoma,40,"Jul., 2002",2002/07,40
Oklahoma,40,"Aug., 2002",2002/08,43
Oklahoma,40,"Sep., 2002",2002/09,37
Oklahoma,40,"Oct., 2002",2002/10,35
Oklahoma,40,"Nov., 2002",2002/11,45
Oklahoma,40,"Dec., 2002",2002/12,44
Oklahoma,40,"Jan., 2003",2003/01,38
Oklahoma,40,"Feb., 2003",2003/02,37
Oklahoma,40,"Mar., 2003",2003/03,39
Oklahoma,40,"Apr., 2003",2003/04,43
Oklahoma,40,"May, 2003",2003/05,48
Oklahoma,40,"Jun., 2003",2003/06,30
Oklahoma,40,"Jul., 2003",2003/07,45
Oklahoma,40,"Aug., 2003",2003/08,42
Oklahoma,40,"Sep., 2003",2003/09,36
Oklahoma,40,"Oct., 2003",2003/10,40
Oklahoma,40,"Nov., 2003",2003/11,41
Oklahoma,40,"Dec., 2003",2003/12,39
Oklahoma,40,"Jan., 2004",2004/01,50
Oklahoma,40,"Feb., 2004",2004/02,44
Oklahoma,40,"Mar., 2004",2004/03,45
Oklahoma,40,"Apr., 2004",2004/04,37
Oklahoma,40,"May, 2004",2004/05,39
Oklahoma,40,"Jun., 2004",2004/06,38
Oklahoma,40,"Jul., 2004",2004/07,36
Oklahoma,40,"Aug., 2004",2004/08,49
Oklahoma,40,"Sep., 2004",2004/09,41
Oklahoma,40,"Oct., 2004",2004/10,36
Oklahoma,40,"Nov., 2004",2004/11,43
Oklahoma,40,"Dec., 2004",2004/12,50
Oklahoma,40,"Jan., 2005",2005/01,56
Oklahoma,40,"Feb., 2005",2005/02,36
Oklahoma,40,"Mar., 2005",2005/03,45
Oklahoma,40,"Apr., 2005",2005/04,46
Oklahoma,40,"May, 2005",2005/05,40
Oklahoma,40,"Jun., 2005",2005/06,40
Oklahoma,40,"Jul., 2005",2005/07,47
Oklahoma,40,"Aug., 2005",2005/08,43
Oklahoma,40,"Sep., 2005",2005/09,36
Oklahoma,40,"Oct., 2005",2005/10,44
Oklahoma,40,"Nov., 2005",2005/11,46
Oklahoma,40,"Dec., 2005",2005/12,46
Oklahoma,40,"Jan., 2006",2006/01,51
Oklahoma,40,"Feb., 2006",2006/02,36
Oklahoma,40,"Mar., 2006",2006/03,49
Oklahoma,40,"Apr., 2006",2006/04,33
Oklahoma,40,"May, 2006",2006/05,60
Oklahoma,40,"Jun., 2006",2006/06,32
Oklahoma,40,"Jul., 2006",2006/07,48
Oklahoma,40,"Aug., 2006",2006/08,52
Oklahoma,40,"Sep., 2006",2006/09,49
Oklahoma,40,"Oct., 2006",2006/10,41
Oklahoma,40,"Nov., 2006",2006/11,43
Oklahoma,40,"Dec., 2006",2006/12,44
Oklahoma,40,"Jan., 2007",2007/01,31
Oklahoma,40,"Feb., 2007",2007/02,50
Oklahoma,40,"Mar., 2007",2007/03,47
Oklahoma,40,"Apr., 2007",2007/04,43
Oklahoma,40,"May, 2007",2007/05,51
Oklahoma,40,"Jun., 2007",2007/06,43
Oklahoma,40,"Jul., 2007",2007/07,49
Oklahoma,40,"Aug., 2007",2007/08,63
Oklahoma,40,"Sep., 2007",2007/09,34
Oklahoma,40,"Oct., 2007",2007/10,52
Oklahoma,40,"Nov., 2007",2007/11,38
Oklahoma,40,"Dec., 2007",2007/12,33
Oklahoma,40,"Jan., 2008",2008/01,51
Oklahoma,40,"Feb., 2008",2008/02,45
Oklahoma,40,"Mar., 2008",2008/03,58
Oklahoma,40,"Apr., 2008",2008/04,50
Oklahoma,40,"May, 2008",2008/05,53
Oklahoma,40,"Jun., 2008",2008/06,54
Oklahoma,40,"Jul., 2008",2008/07,41
Oklahoma,40,"Aug., 2008",2008/08,54
Oklahoma,40,"Sep., 2008",2008/09,46
Oklahoma,40,"Oct., 2008",2008/10,46
Oklahoma,40,"Nov., 2008",2008/11,37
Oklahoma,40,"Dec., 2008",2008/12,41
Oklahoma,40,"Jan., 2009",2009/01,43
Oklahoma,40,"Feb., 2009",2009/02,48
Oklahoma,40,"Mar., 2009",2009/03,51
Oklahoma,40,"Apr., 2009",2009/04,47
Oklahoma,40,"May, 2009",2009/05,51
Oklahoma,40,"Jun., 2009",2009/06,56
Oklahoma,40,"Jul., 2009",2009/07,61
Oklahoma,40,"Aug., 2009",2009/08,42
Oklahoma,40,"Sep., 2009",2009/09,43
Oklahoma,40,"Oct., 2009",2009/10,55
Oklahoma,40,"Nov., 2009",2009/11,33
Oklahoma,40,"Dec., 2009",2009/12,42
Oklahoma,40,"Jan., 2010",2010/01,44
Oklahoma,40,"Feb., 2010",2010/02,41
Oklahoma,40,"Mar., 2010",2010/03,44
Oklahoma,40,"Apr., 2010",2010/04,43
Oklahoma,40,"May, 2010",2010/05,50
Oklahoma,40,"Jun., 2010",2010/06,55
Oklahoma,40,"Jul., 2010",2010/07,67
Oklahoma,40,"Aug., 2010",2010/08,58
Oklahoma,40,"Sep., 2010",2010/09,49
Oklahoma,40,"Oct., 2010",2010/10,61
Oklahoma,40,"Nov., 2010",2010/11,64
Oklahoma,40,"Dec., 2010",2010/12,46
Oklahoma,40,"Jan., 2011",2011/01,55
Oklahoma,40,"Feb., 2011",2011/02,42
Oklahoma,40,"Mar., 2011",2011/03,66
Oklahoma,40,"Apr., 2011",2011/04,49
Oklahoma,40,"May, 2011",2011/05,46
Oklahoma,40,"Jun., 2011",2011/06,60
Oklahoma,40,"Jul., 2011",2011/07,58
Oklahoma,40,"Aug., 2011",2011/08,64
Oklahoma,40,"Sep., 2011",2011/09,70
Oklahoma,40,"Oct., 2011",2011/10,72
Oklahoma,40,"Nov., 2011",2011/11,51
Oklahoma,40,"Dec., 2011",2011/12,60
Oklahoma,40,"Jan., 2012",2012/01,59
Oklahoma,40,"Feb., 2012",2012/02,58
Oklahoma,40,"Mar., 2012",2012/03,57
Oklahoma,40,"Apr., 2012",2012/04,56
Oklahoma,40,"May, 2012",2012/05,57
Oklahoma,40,"Jun., 2012",2012/06,55
Oklahoma,40,"Jul., 2012",2012/07,58
Oklahoma,40,"Aug., 2012",2012/08,51
Oklahoma,40,"Sep., 2012",2012/09,77
Oklahoma,40,"Oct., 2012",2012/10,53
Oklahoma,40,"Nov., 2012",2012/11,43
Oklahoma,40,"Dec., 2012",2012/12,47
Oklahoma,40,"Jan., 2013",2013/01,58
Oklahoma,40,"Feb., 2013",2013/02,54
Oklahoma,40,"Mar., 2013",2013/03,72
Oklahoma,40,"Apr., 2013",2013/04,62
Oklahoma,40,"May, 2013",2013/05,54
Oklahoma,40,"Jun., 2013",2013/06,48
Oklahoma,40,"Jul., 2013",2013/07,52
Oklahoma,40,"Aug., 2013",2013/08,56
Oklahoma,40,"Sep., 2013",2013/09,52
Oklahoma,40,"Oct., 2013",2013/10,58
Oklahoma,40,"Nov., 2013",2013/11,43
Oklahoma,40,"Dec., 2013",2013/12,57
Oklahoma,40,"Jan., 2014",2014/01,45
Oklahoma,40,"Feb., 2014",2014/02,50
Oklahoma,40,"Mar., 2014",2014/03,64
Oklahoma,40,"Apr., 2014",2014/04,56
Oklahoma,40,"May, 2014",2014/05,57
Oklahoma,40,"Jun., 2014",2014/06,73
Oklahoma,40,"Jul., 2014",2014/07,65
Oklahoma,40,"Aug., 2014",2014/08,61
Oklahoma,40,"Sep., 2014",2014/09,63
Oklahoma,40,"Oct., 2014",2014/10,68
Oklahoma,40,"Nov., 2014",2014/11,58
Oklahoma,40,"Dec., 2014",2014/12,76
Oklahoma,40,"Jan., 2015",2015/01,61
Oklahoma,40,"Feb., 2015",2015/02,52
Oklahoma,40,"Mar., 2015",2015/03,83
Oklahoma,40,"Apr., 2015",2015/04,71
Oklahoma,40,"May, 2015",2015/05,60
Oklahoma,40,"Jun., 2015",2015/06,90
Oklahoma,40,"Jul., 2015",2015/07,78
Oklahoma,40,"Aug., 2015",2015/08,60
Oklahoma,40,"Sep., 2015",2015/09,57
Oklahoma,40,"Oct., 2015",2015/10,63
Oklahoma,40,"Nov., 2015",2015/11,60
Oklahoma,40,"Dec., 2015",2015/12,56
Oklahoma,40,"Jan., 2016",2016/01,63
Oklahoma,40,"Feb., 2016",2016/02,67
Oklahoma,40,"Mar., 2016",2016/03,60
Oklahoma,40,"Apr., 2016",2016/04,65
Oklahoma,40,"May, 2016",2016/05,69
Oklahoma,40,"Jun., 2016",2016/06,65
Oklahoma,40,"Jul., 2016",2016/07,84
Oklahoma,40,"Aug., 2016",2016/08,77
Oklahoma,40,"Sep., 2016",2016/09,75
Oklahoma,40,"Oct., 2016",2016/10,67
Oklahoma,40,"Nov., 2016",2016/11,69
Oklahoma,40,"Dec., 2016",2016/12,62
Oklahoma,40,"Jan., 2017",2017/01,57
Oklahoma,40,"Feb., 2017",2017/02,63
Oklahoma,40,"Mar., 2017",2017/03,68
Oklahoma,40,"Apr., 2017",2017/04,76
Oklahoma,40,"May, 2017",2017/05,76
Oklahoma,40,"Jun., 2017",2017/06,65
Oklahoma,40,"Jul., 2017",2017/07,59
Oklahoma,40,"Aug., 2017",2017/08,69
Oklahoma,40,"Sep., 2017",2017/09,56
Oklahoma,40,"Oct., 2017",2017/10,58
Oklahoma,40,"Nov., 2017",2017/11,59
Oklahoma,40,"Dec., 2017",2017/12,51
Oklahoma,40,"Jan., 2018",2018/01,56
Oklahoma,40,"Feb., 2018",2018/02,61
Oklahoma,40,"Mar., 2018",2018/03,53
Oklahoma,40,"Apr., 2018",2018/04,72
Oklahoma,40,"May, 2018",2018/05,67
Oklahoma,40,"Jun., 2018",2018/06,80
Oklahoma,40,"Jul., 2018",2018/07,67
Oklahoma,40,"Aug., 2018",2018/08,80
Oklahoma,40,"Sep., 2018",2018/09,66
Oklahoma,40,"Oct., 2018",2018/10,76
Oklahoma,40,"Nov., 2018",2018/11,51
Oklahoma,40,"Dec., 2018",2018/12,62
Oklahoma,40,"Jan., 2019",2019/01,52
Oklahoma,40,"Feb., 2019",2019/02,70
Oklahoma,40,"Mar., 2019",2019/03,74
Oklahoma,40,"Apr., 2019",2019/04,58
Oklahoma,40,"May, 2019",2019/05,73
Oklahoma,40,"Jun., 2019",2019/06,72
Oklahoma,40,"Jul., 2019",2019/07,69
Oklahoma,40,"Aug., 2019",2019/08,85
Oklahoma,40,"Sep., 2019",2019/09,70
Oklahoma,40,"Oct., 2019",2019/10,66
Oklahoma,40,"Nov., 2019",2019/11,66
Oklahoma,40,"Dec., 2019",2019/12,61
Oklahoma,40,"Jan., 2020",2020/01,72
Oklahoma,40,"Feb., 2020",2020/02,76
Oklahoma,40,"Mar., 2020",2020/03,76
Oklahoma,40,"Apr., 2020",2020/04,52
Oklahoma,40,"May, 2020",2020/05,75
Oklahoma,40,"Jun., 2020",2020/06,95
Oklahoma,40,"Jul., 2020",2020/07,71
Oklahoma,40,"Aug., 2020",2020/08,64
Oklahoma,40,"Sep., 2020",2020/09,82
Oklahoma,40,"Oct., 2020",2020/10,59
Oklahoma,40,"Nov., 2020",2020/11,78
Oklahoma,40,"Dec., 2020",2020/12,69
Oklahoma,40,"Jan., 2021",2021/01,71
Oklahoma,40,"Feb., 2021",2021/02,64
Oklahoma,40,"Mar., 2021",2021/03,71
Oklahoma,40,"Apr., 2021",2021/04,71
Oklahoma,40,"May, 2021",2021/05,82
Oklahoma,40,"Jun., 2021",2021/06,64
Oklahoma,40,"Jul., 2021",2021/07,80
Oklahoma,40,"Aug., 2021",2021/08,78
Oklahoma,40,"Sep., 2021",2021/09,72
Oklahoma,40,"Oct., 2021",2021/10,74
Oklahoma,40,"Nov., 2021",2021/11,73
Oklahoma,40,"Dec., 2021",2021/12,78
Oklahoma,40,"Jan., 2022",2022/01,73
Oklahoma,40,"Feb., 2022",2022/02,55
Oklahoma,40,"Mar., 2022",2022/03,75
Oklahoma,40,"Apr., 2022",2022/04,72
Oklahoma,40,"May, 2022",2022/05,72
Oklahoma,40,"Jun., 2022",2022/06,72
Oklahoma,40,"Jul., 2022",2022/07,84
Oklahoma,40,"Aug., 2022",2022/08,79
Oklahoma,40,"Sep., 2022",2022/09,70
Oklahoma,40,"Oct., 2022",2022/10,72
Oklahoma,40,"Nov., 2022",2022/11,64
Oklahoma,40,"Dec., 2022",2022/12,71
Oklahoma,40,"Jan., 2023",2023/01,79
Oklahoma,40,"Feb., 2023",2023/02,63
Oklahoma,40,"Mar., 2023",2023/03,79
Oklahoma,40,"Apr., 2023",2023/04,72
Oklahoma,40,"May, 2023",2023/05,81
Oklahoma,40,"Jun., 2023",2023/06,68
Oklahoma,40,"Jul., 2023",2023/07,98
Oklahoma,40,"Aug., 2023",2023/08,77
Oklahoma,40,"Sep., 2023",2023/09,83
Oklahoma,40,"Oct., 2023",2023/10,69
Oklahoma,40,"Nov., 2023",2023/11,68
Oklahoma,40,"Dec., 2023",2023/12,57
Oklahoma,40,"Jan., 2024 ",2024/01,64
Oklahoma,40,"Feb., 2024 ",2024/02,54
Oklahoma,40,"Mar., 2024 ",2024/03,62
Oklahoma,40,"Apr., 2024 ",2024/04,80
Oklahoma,40,"May, 2024 ",2024/05,72
Oklahoma,40,"Jun., 2024 ",2024/06,82
Oklahoma,40,"Jul., 2024 ",2024/07,89
Oklahoma,40,"Aug., 2024 ",2024/08,79
Oklahoma,40,"Sep., 2024 ",2024/09,79
Oklahoma,40,"Oct., 2024 ",2024/10,65
Oklahoma,40,"Nov., 2024 ",2024/11,64
Oklahoma,40,"Dec., 2024 ",2024/12,78
Oregon,41,"Jan., 1999",1999/01,44
Oregon,41,"Feb., 1999",1999/02,42
Oregon,41,"Mar., 1999",1999/03,48
Oregon,41,"Apr., 1999",1999/04,35
Oregon,41,"May, 1999",1999/05,43
Oregon,41,"Jun., 1999",1999/06,37
Oregon,41,"Jul., 1999",1999/07,41
Oregon,41,"Aug., 1999",1999/08,43
Oregon,41,"Sep., 1999",1999/09,30
Oregon,41,"Oct., 1999",1999/10,46
Oregon,41,"Nov., 1999",1999/11,33
Oregon,41,"Dec., 1999",1999/12,40
Oregon,41,"Jan., 2000",2000/01,39
Oregon,41,"Feb., 2000",2000/02,36
Oregon,41,"Mar., 2000",2000/03,27
Oregon,41,"Apr., 2000",2000/04,44
Oregon,41,"May, 2000",2000/05,50
Oregon,41,"Jun., 2000",2000/06,41
Oregon,41,"Jul., 2000",2000/07,50
Oregon,41,"Aug., 2000",2000/08,42
Oregon,41,"Sep., 2000",2000/09,46
Oregon,41,"Oct., 2000",2000/10,43
Oregon,41,"Nov., 2000",2000/11,31
Oregon,41,"Dec., 2000",2000/12,46
Oregon,41,"Jan., 2001",2001/01,38
Oregon,41,"Feb., 2001",2001/02,36
Oregon,41,"Mar., 2001",2001/03,34
Oregon,41,"Apr., 2001",2001/04,46
Oregon,41,"May, 2001",2001/05,44
Oregon,41,"Jun., 2001",2001/06,48
Oregon,41,"Jul., 2001",2001/07,46
Oregon,41,"Aug., 2001",2001/08,44
Oregon,41,"Sep., 2001",2001/09,39
Oregon,41,"Oct., 2001",2001/10,54
Oregon,41,"Nov., 2001",2001/11,42
Oregon,41,"Dec., 2001",2001/12,40
Oregon,41,"Jan., 2002",2002/01,51
Oregon,41,"Feb., 2002",2002/02,42
Oregon,41,"Mar., 2002",2002/03,42
Oregon,41,"Apr., 2002",2002/04,38
Oregon,41,"May, 2002",2002/05,45
Oregon,41,"Jun., 2002",2002/06,45
Oregon,41,"Jul., 2002",2002/07,51
Oregon,41,"Aug., 2002",2002/08,48
Oregon,41,"Sep., 2002",2002/09,42
Oregon,41,"Oct., 2002",2002/10,34
Oregon,41,"Nov., 2002",2002/11,43
Oregon,41,"Dec., 2002",2002/12,39
Oregon,41,"Jan., 2003",2003/01,40
Oregon,41,"Feb., 2003",2003/02,53
Oregon,41,"Mar., 2003",2003/03,51
Oregon,41,"Apr., 2003",2003/04,41
Oregon,41,"May, 2003",2003/05,54
Oregon,41,"Jun., 2003",2003/06,66
Oregon,41,"Jul., 2003",2003/07,49
Oregon,41,"Aug., 2003",2003/08,52
Oregon,41,"Sep., 2003",2003/09,43
Oregon,41,"Oct., 2003",2003/10,49
Oregon,41,"Nov., 2003",2003/11,51
Oregon,41,"Dec., 2003",2003/12,43
Oregon,41,"Jan., 2004",2004/01,40
Oregon,41,"Feb., 2004",2004/02,36
Oregon,41,"Mar., 2004",2004/03,50
Oregon,41,"Apr., 2004",2004/04,46
Oregon,41,"May, 2004",2004/05,46
Oregon,41,"Jun., 2004",2004/06,47
Oregon,41,"Jul., 2004",2004/07,55
Oregon,41,"Aug., 2004",2004/08,59
Oregon,41,"Sep., 2004",2004/09,43
Oregon,41,"Oct., 2004",2004/10,46
Oregon,41,"Nov., 2004",2004/11,39
Oregon,41,"Dec., 2004",2004/12,49
Oregon,41,"Jan., 2005",2005/01,57
Oregon,41,"Feb., 2005",2005/02,51
Oregon,41,"Mar., 2005",2005/03,52
Oregon,41,"Apr., 2005",2005/04,39
Oregon,41,"May, 2005",2005/05,61
Oregon,41,"Jun., 2005",2005/06,48
Oregon,41,"Jul., 2005",2005/07,46
Oregon,41,"Aug., 2005",2005/08,37
Oregon,41,"Sep., 2005",2005/09,51
Oregon,41,"Oct., 2005",2005/10,41
Oregon,41,"Nov., 2005",2005/11,33
Oregon,41,"Dec., 2005",2005/12,46
Oregon,41,"Jan., 2006",2006/01,46
Oregon,41,"Feb., 2006",2006/02,53
Oregon,41,"Mar., 2006",2006/03,40
Oregon,41,"Apr., 2006",2006/04,52
Oregon,41,"May, 2006",2006/05,59
Oregon,41,"Jun., 2006",2006/06,57
Oregon,41,"Jul., 2006",2006/07,51
Oregon,41,"Aug., 2006",2006/08,48
Oregon,41,"Sep., 2006",2006/09,49
Oregon,41,"Oct., 2006",2006/10,32
Oregon,41,"Nov., 2006",2006/11,48
Oregon,41,"Dec., 2006",2006/12,44
Oregon,41,"Jan., 2007",2007/01,52
Oregon,41,"Feb., 2007",2007/02,51
Oregon,41,"Mar., 2007",2007/03,44
Oregon,41,"Apr., 2007",2007/04,47
Oregon,41,"May, 2007",2007/05,66
Oregon,41,"Jun., 2007",2007/06,48
Oregon,41,"Jul., 2007",2007/07,45
